Id,BedroomAbvGr,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtUnfSF,EnclosedPorch,Fireplaces,FirstFlrSF,FullBath,GarageArea,GarageCars,GarageYrBlt,GrLivArea,HalfBath,KitchenAbvGr,LotArea,LotFrontage,LowQualFinSF,MasVnrArea,MiscVal,MoSold,OpenPorchSF,PoolArea,ScreenPorch,SecondFlrSF,Threeseasonporch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,MSSubClass,MSZoning,Street,Alley,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,GarageType,MiscFeature,SaleType,SaleCondition,ExterQual,ExterCond,BsmtQual,BsmtCond,HeatingQC,KitchenQual,FireplaceQu,GarageQual,GarageCond,PoolQC,LotShape,LandSlope,BsmtExposure,BsmtFinType1,BsmtFinType2,Functional,GarageFinish,PavedDrive,Utilities,CentralAir,Electrical,Fence,OverallQual,OverallCond
469,3.0,0.0,0.0,0.0,0.0,1626.0,0.0,1.0,1634.0,2.0,866.0,3.0,2006.0,1634.0,0.0,1.0,11428.0,98.0,0.0,248.0,0.0,5.0,44.0,0.0,0.0,0.0,0.0,7.0,1626.0,0.0,2006.0,2006.0,2007.0,0.0,4.0,1.0,1.0,3.0,4.0,16.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,14.0,3.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,2.0,5.0,5.0,3.0,0.0,0.0,3.0,6.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
470,3.0,426.0,0.0,0.0,0.0,406.0,0.0,0.0,832.0,2.0,506.0,2.0,1993.0,1710.0,1.0,1.0,9291.0,76.0,0.0,120.0,0.0,6.0,70.0,0.0,0.0,878.0,0.0,7.0,832.0,144.0,1993.0,1993.0,2008.0,5.0,4.0,1.0,1.0,3.0,0.0,20.0,7.0,2.0,0.0,5.0,1.0,1.0,6.0,6.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,0.0,0.0,3.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,5.0,4.0
471,1.0,368.0,1120.0,1.0,0.0,0.0,0.0,0.0,1502.0,1.0,528.0,2.0,1985.0,1502.0,1.0,1.0,6820.0,0.0,0.0,0.0,0.0,6.0,54.0,0.0,140.0,0.0,0.0,4.0,1488.0,0.0,1985.0,1985.0,2010.0,11.0,4.0,1.0,1.0,3.0,0.0,22.0,2.0,2.0,4.0,2.0,1.0,1.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,5.0,5.0,3.0,0.0,0.0,0.0,2.0,1.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
472,3.0,0.0,0.0,0.0,0.0,808.0,0.0,1.0,1161.0,2.0,534.0,2.0,1977.0,1969.0,1.0,1.0,11952.0,92.0,0.0,0.0,0.0,11.0,0.0,0.0,276.0,808.0,0.0,8.0,808.0,0.0,1977.0,1977.0,2007.0,5.0,4.0,1.0,1.0,3.0,4.0,14.0,3.0,2.0,0.0,5.0,4.0,6.0,15.0,11.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,6.0,5.0
473,2.0,459.0,0.0,1.0,0.0,88.0,0.0,0.0,1072.0,1.0,525.0,2.0,2005.0,1072.0,0.0,1.0,3675.0,35.0,0.0,80.0,0.0,6.0,28.0,0.0,0.0,0.0,0.0,5.0,547.0,0.0,2005.0,2005.0,2008.0,14.0,5.0,1.0,1.0,3.0,4.0,7.0,2.0,2.0,4.0,7.0,1.0,1.0,13.0,14.0,1.0,2.0,1.0,2.0,1.0,9.0,4.0,3.0,4.0,2.0,4.0,0.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,1.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,5.0,4.0
474,2.0,1350.0,0.0,1.0,0.0,626.0,0.0,1.0,1976.0,2.0,908.0,3.0,2006.0,1976.0,0.0,1.0,14977.0,110.0,0.0,304.0,0.0,7.0,63.0,0.0,0.0,0.0,0.0,7.0,1976.0,250.0,2006.0,2007.0,2007.0,0.0,4.0,1.0,1.0,3.0,4.0,16.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,14.0,1.0,2.0,1.0,1.0,1.0,6.0,5.0,2.0,4.0,0.0,4.0,0.0,2.0,0.0,5.0,5.0,3.0,0.0,0.0,1.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
475,2.0,1196.0,0.0,1.0,0.0,298.0,0.0,0.0,1652.0,2.0,499.0,2.0,2000.0,1652.0,0.0,1.0,5330.0,41.0,0.0,0.0,0.0,8.0,48.0,0.0,0.0,0.0,0.0,6.0,1494.0,96.0,2000.0,2000.0,2007.0,11.0,4.0,1.0,1.0,3.0,4.0,22.0,2.0,2.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,0.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
476,2.0,630.0,0.0,1.0,0.0,340.0,0.0,0.0,970.0,1.0,624.0,2.0,1996.0,970.0,0.0,1.0,8480.0,80.0,0.0,0.0,0.0,7.0,24.0,0.0,192.0,0.0,0.0,5.0,970.0,0.0,1963.0,1963.0,2007.0,0.0,4.0,1.0,1.0,3.0,0.0,19.0,2.0,2.0,0.0,2.0,3.0,1.0,6.0,6.0,2.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,2.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,4.0,5.0
477,3.0,994.0,0.0,1.0,0.0,484.0,0.0,1.0,1493.0,2.0,508.0,2.0,1997.0,1493.0,0.0,1.0,13125.0,75.0,0.0,215.0,0.0,4.0,39.0,0.0,0.0,0.0,0.0,7.0,1478.0,140.0,1997.0,1998.0,2008.0,0.0,4.0,1.0,1.0,3.0,4.0,5.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,14.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,2.0,4.0,0.0,2.0,5.0,5.0,5.0,3.0,3.0,1.0,1.0,2.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,5.0,4.0
478,3.0,0.0,0.0,0.0,0.0,2153.0,0.0,1.0,2069.0,2.0,694.0,3.0,2006.0,2643.0,1.0,1.0,13693.0,105.0,0.0,772.0,0.0,3.0,84.0,0.0,0.0,574.0,0.0,9.0,2153.0,414.0,2006.0,2006.0,2007.0,5.0,4.0,1.0,1.0,3.0,4.0,16.0,2.0,2.0,0.0,5.0,3.0,1.0,13.0,14.0,1.0,2.0,1.0,3.0,1.0,9.0,4.0,0.0,4.0,2.0,4.0,0.0,0.0,2.0,5.0,5.0,3.0,3.0,0.0,0.0,6.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,8.0,4.0
479,3.0,1288.0,0.0,1.0,0.0,417.0,0.0,1.0,1718.0,2.0,826.0,3.0,2007.0,1718.0,0.0,1.0,10637.0,79.0,0.0,336.0,0.0,9.0,44.0,0.0,0.0,0.0,0.0,7.0,1705.0,208.0,2007.0,2008.0,2009.0,0.0,4.0,1.0,1.0,3.0,4.0,5.0,2.0,2.0,0.0,2.0,3.0,1.0,13.0,14.0,3.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,0.0,4.0,0.0,2.0,2.0,5.0,5.0,3.0,3.0,0.0,1.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
480,2.0,168.0,0.0,0.0,0.0,739.0,0.0,0.0,1131.0,1.0,672.0,2.0,1995.0,1131.0,0.0,1.0,5925.0,50.0,0.0,435.0,0.0,3.0,72.0,0.0,0.0,0.0,0.0,7.0,907.0,0.0,1937.0,2000.0,2007.0,1.0,5.0,1.0,1.0,0.0,4.0,17.0,2.0,2.0,0.0,2.0,3.0,1.0,12.0,13.0,0.0,0.0,1.0,5.0,1.0,9.0,2.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,5.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,2.0,3.0,6.0
481,3.0,1261.0,0.0,1.0,0.0,572.0,0.0,1.0,1850.0,2.0,772.0,3.0,2004.0,1850.0,0.0,1.0,16033.0,98.0,0.0,378.0,0.0,3.0,112.0,0.0,0.0,0.0,0.0,8.0,1833.0,519.0,2004.0,2005.0,2006.0,0.0,4.0,1.0,1.0,3.0,2.0,16.0,2.0,2.0,0.0,2.0,3.0,1.0,13.0,14.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,0.0,4.0,0.0,2.0,2.0,5.0,5.0,3.0,0.0,0.0,1.0,2.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,8.0,4.0
482,2.0,1567.0,0.0,1.0,0.0,225.0,0.0,1.0,1792.0,2.0,874.0,3.0,2003.0,1792.0,0.0,1.0,11846.0,72.0,0.0,562.0,0.0,8.0,49.0,0.0,0.0,0.0,0.0,6.0,1792.0,206.0,2003.0,2004.0,2006.0,0.0,4.0,1.0,1.0,1.0,4.0,16.0,2.0,2.0,0.0,2.0,3.0,1.0,13.0,14.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,0.0,4.0,0.0,0.0,2.0,5.0,5.0,3.0,0.0,0.0,1.0,2.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,8.0,4.0
483,4.0,299.0,0.0,1.0,0.0,611.0,0.0,1.0,916.0,1.0,164.0,1.0,1915.0,1826.0,1.0,1.0,2500.0,50.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,910.0,0.0,7.0,910.0,0.0,1915.0,2005.0,2009.0,6.0,5.0,1.0,2.0,3.0,0.0,17.0,2.0,2.0,0.0,5.0,1.0,1.0,12.0,13.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,4.0,4.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,0.0,3.0,0.0,6.0,3.0,3.0,2.0,0.0,1.0,5.0,4.0,6.0,7.0
484,2.0,897.0,0.0,1.0,0.0,319.0,0.0,0.0,1216.0,2.0,402.0,2.0,1998.0,1216.0,0.0,1.0,4500.0,32.0,0.0,116.0,0.0,5.0,125.0,0.0,0.0,0.0,0.0,5.0,1216.0,0.0,1998.0,1998.0,2006.0,11.0,5.0,1.0,1.0,3.0,2.0,11.0,2.0,2.0,3.0,2.0,3.0,1.0,13.0,14.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,0.0,4.0,0.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,2.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,5.0,4.0
485,3.0,588.0,0.0,1.0,0.0,411.0,0.0,0.0,999.0,1.0,264.0,1.0,1963.0,999.0,0.0,1.0,7758.0,0.0,0.0,0.0,0.0,3.0,132.0,0.0,0.0,0.0,0.0,6.0,999.0,0.0,1962.0,2001.0,2007.0,0.0,4.0,1.0,1.0,3.0,0.0,19.0,2.0,2.0,0.0,2.0,1.0,1.0,6.0,11.0,2.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,5.0,5.0,3.0,0.0,0.0,3.0,0.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,4.0,6.0
486,3.0,607.0,0.0,0.0,0.0,506.0,120.0,1.0,1113.0,1.0,264.0,1.0,1950.0,1113.0,0.0,1.0,9600.0,80.0,0.0,0.0,0.0,7.0,80.0,0.0,0.0,0.0,0.0,5.0,1113.0,0.0,1950.0,2007.0,2009.0,0.0,4.0,1.0,1.0,3.0,4.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,8.0,8.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,5.0,5.0,3.0,3.0,0.0,3.0,0.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,4.0,6.0
487,3.0,836.0,0.0,1.0,0.0,237.0,0.0,0.0,1073.0,1.0,515.0,2.0,1965.0,1073.0,1.0,1.0,10289.0,79.0,0.0,168.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1073.0,0.0,1965.0,1965.0,2007.0,0.0,4.0,1.0,1.0,3.0,4.0,12.0,2.0,2.0,0.0,2.0,3.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,0.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,4.0,6.0
488,3.0,998.0,0.0,0.0,0.0,486.0,0.0,1.0,1484.0,2.0,487.0,2.0,1971.0,1484.0,0.0,1.0,12243.0,70.0,0.0,0.0,0.0,2.0,0.0,0.0,180.0,0.0,0.0,7.0,1484.0,224.0,1971.0,1971.0,2007.0,0.0,4.0,1.0,1.0,3.0,4.0,14.0,2.0,2.0,0.0,2.0,1.0,1.0,10.0,11.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,4.0,5.0
489,3.0,664.0,0.0,0.0,0.0,290.0,0.0,1.0,1766.0,2.0,520.0,2.0,1970.0,2414.0,0.0,2.0,10800.0,60.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,648.0,0.0,10.0,954.0,142.0,1900.0,1970.0,2006.0,15.0,4.0,1.0,1.0,3.0,0.0,17.0,2.0,2.0,1.0,0.0,1.0,1.0,14.0,15.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,4.0,0.0,4.0,4.0,2.0,5.0,1.0,3.0,3.0,0.0,3.0,1.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0
490,1.0,515.0,0.0,1.0,0.0,115.0,0.0,0.0,630.0,1.0,286.0,1.0,1970.0,630.0,0.0,1.0,1526.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,630.0,0.0,1970.0,2002.0,2009.0,14.0,5.0,1.0,1.0,3.0,4.0,10.0,2.0,2.0,3.0,6.0,1.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,2.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,3.0,7.0
491,3.0,0.0,0.0,0.0,0.0,264.0,0.0,1.0,616.0,1.0,336.0,1.0,1976.0,1304.0,1.0,1.0,2665.0,0.0,0.0,0.0,0.0,6.0,24.0,0.0,0.0,688.0,0.0,4.0,264.0,141.0,1976.0,1976.0,2008.0,13.0,5.0,1.0,1.0,3.0,4.0,10.0,2.0,2.0,4.0,5.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,3.0,1.0,9.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,5.0,5.0,3.0,3.0,0.0,2.0,6.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,4.0,5.0
492,3.0,403.0,165.0,1.0,0.0,238.0,32.0,2.0,958.0,1.0,240.0,1.0,1941.0,1578.0,0.0,1.0,9490.0,79.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,620.0,0.0,5.0,806.0,0.0,1941.0,1950.0,2006.0,4.0,4.0,1.0,1.0,3.0,4.0,12.0,0.0,2.0,0.0,0.0,1.0,1.0,14.0,15.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,3.0,3.0,0.0,3.0,1.0,5.0,7.0,3.0,2.0,0.0,1.0,0.0,2.0,5.0,6.0
493,3.0,0.0,0.0,0.0,0.0,728.0,0.0,0.0,728.0,2.0,429.0,2.0,2006.0,1456.0,1.0,1.0,15578.0,105.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,728.0,0.0,8.0,728.0,0.0,2006.0,2006.0,2006.0,5.0,4.0,1.0,1.0,3.0,0.0,8.0,2.0,2.0,0.0,5.0,1.0,1.0,13.0,14.0,2.0,2.0,1.0,1.0,1.0,6.0,5.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,3.0,0.0,0.0,3.0,6.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,5.0,4.0
494,3.0,374.0,532.0,0.0,0.0,363.0,0.0,1.0,1269.0,1.0,308.0,1.0,1964.0,1269.0,1.0,1.0,7931.0,70.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1269.0,0.0,1960.0,1960.0,2008.0,0.0,4.0,1.0,1.0,3.0,4.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,15.0,2.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,3.0,3.0,0.0,3.0,1.0,3.0,7.0,3.0,2.0,0.0,1.0,0.0,4.0,4.0,5.0
495,2.0,0.0,0.0,0.0,0.0,190.0,80.0,0.0,886.0,1.0,273.0,1.0,1938.0,886.0,0.0,1.0,5784.0,50.0,0.0,0.0,0.0,12.0,20.0,0.0,0.0,0.0,0.0,4.0,190.0,144.0,1938.0,1996.0,2009.0,1.0,5.0,1.0,1.0,3.0,4.0,17.0,0.0,2.0,0.0,2.0,1.0,1.0,8.0,8.0,2.0,0.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,1.0,4.0,2.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,3.0,2.0,0.0,1.0,0.0,4.0,4.0,7.0
496,2.0,495.0,0.0,0.0,0.0,225.0,115.0,0.0,720.0,1.0,0.0,0.0,1920.0,720.0,0.0,1.0,7879.0,60.0,0.0,0.0,0.0,11.0,523.0,0.0,0.0,0.0,0.0,4.0,720.0,0.0,1920.0,1950.0,2009.0,1.0,0.0,1.0,1.0,3.0,4.0,9.0,2.0,2.0,0.0,2.0,1.0,1.0,14.0,15.0,2.0,1.0,1.0,6.0,1.0,9.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,5.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0
497,4.0,1231.0,0.0,1.0,0.0,1969.0,291.0,1.0,3228.0,3.0,546.0,2.0,1992.0,3228.0,0.0,1.0,12692.0,0.0,0.0,0.0,0.0,5.0,75.0,0.0,0.0,0.0,0.0,10.0,3200.0,264.0,1992.0,1993.0,2007.0,0.0,4.0,1.0,1.0,3.0,4.0,15.0,2.0,2.0,0.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,2.0,5.0,5.0,3.0,0.0,0.0,3.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
498,4.0,329.0,0.0,1.0,0.0,697.0,0.0,0.0,1133.0,2.0,240.0,1.0,1925.0,1820.0,0.0,1.0,9120.0,60.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,687.0,0.0,8.0,1026.0,0.0,1925.0,1950.0,2008.0,4.0,4.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,14.0,15.0,2.0,2.0,1.0,5.0,1.0,9.0,4.0,3.0,2.0,4.0,4.0,0.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,5.0,6.0,7.0,3.0,0.0,0.0,1.0,5.0,0.0,6.0,5.0
499,3.0,450.0,0.0,0.0,0.0,414.0,0.0,0.0,899.0,1.0,288.0,1.0,1967.0,899.0,0.0,1.0,7800.0,65.0,0.0,89.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,864.0,64.0,1967.0,2004.0,2009.0,0.0,4.0,1.0,1.0,3.0,4.0,19.0,2.0,2.0,0.0,2.0,3.0,1.0,6.0,6.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,0.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,2.0,4.0,6.0
500,2.0,111.0,279.0,0.0,1.0,522.0,0.0,0.0,912.0,1.0,297.0,1.0,1958.0,912.0,0.0,1.0,7535.0,70.0,0.0,0.0,480.0,6.0,285.0,0.0,0.0,0.0,0.0,5.0,912.0,12.0,1958.0,1985.0,2007.0,0.0,4.0,1.0,1.0,3.0,4.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,8.0,8.0,2.0,1.0,1.0,1.0,3.0,9.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,3.0,5.0,5.0,3.0,0.0,0.0,3.0,1.0,3.0,7.0,0.0,2.0,0.0,1.0,5.0,3.0,4.0,6.0
501,3.0,356.0,0.0,0.0,0.0,316.0,0.0,0.0,672.0,1.0,264.0,1.0,1973.0,1218.0,1.0,1.0,1890.0,21.0,0.0,285.0,0.0,5.0,28.0,0.0,0.0,546.0,0.0,7.0,672.0,144.0,1973.0,1973.0,2007.0,13.0,5.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,3.0,5.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,1.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,5.0,4.0
502,3.0,400.0,0.0,0.0,0.0,466.0,0.0,0.0,866.0,2.0,603.0,2.0,2005.0,1768.0,1.0,1.0,9803.0,75.0,0.0,0.0,0.0,2.0,108.0,0.0,0.0,902.0,0.0,7.0,866.0,0.0,2005.0,2005.0,2008.0,5.0,1.0,1.0,1.0,3.0,4.0,21.0,2.0,2.0,0.0,5.0,1.0,1.0,13.0,14.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
503,2.0,698.0,96.0,1.0,0.0,420.0,184.0,0.0,1214.0,1.0,461.0,2.0,1965.0,1214.0,0.0,1.0,9170.0,70.0,0.0,0.0,400.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,1214.0,0.0,1965.0,1965.0,2007.0,0.0,4.0,1.0,1.0,3.0,0.0,7.0,1.0,2.0,0.0,2.0,3.0,1.0,8.0,8.0,2.0,1.0,1.0,5.0,3.0,9.0,4.0,3.0,4.0,4.0,4.0,0.0,4.0,3.0,1.0,1.0,3.0,3.0,0.0,3.0,0.0,2.0,7.0,3.0,2.0,0.0,1.0,5.0,0.0,4.0,6.0
504,1.0,1247.0,0.0,1.0,0.0,254.0,0.0,2.0,1801.0,2.0,484.0,2.0,1959.0,1801.0,0.0,1.0,15602.0,100.0,0.0,0.0,0.0,3.0,54.0,0.0,161.0,0.0,0.0,6.0,1501.0,0.0,1959.0,1997.0,2010.0,0.0,4.0,1.0,1.0,3.0,4.0,6.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,15.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,0.0,0.0,3.0,0.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,1.0,6.0,7.0
505,3.0,257.0,495.0,0.0,1.0,103.0,0.0,1.0,855.0,2.0,440.0,2.0,1974.0,1322.0,1.0,1.0,2308.0,24.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,467.0,0.0,6.0,855.0,260.0,1974.0,1974.0,2009.0,13.0,4.0,1.0,1.0,3.0,4.0,13.0,2.0,2.0,4.0,5.0,1.0,1.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,3.0,3.0,0.0,3.0,0.0,5.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,5.0,4.0
506,4.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,960.0,2.0,400.0,2.0,1952.0,1960.0,0.0,2.0,7596.0,60.0,0.0,360.0,0.0,7.0,0.0,0.0,0.0,1000.0,0.0,10.0,960.0,0.0,1952.0,1952.0,2009.0,10.0,5.0,1.0,0.0,3.0,4.0,17.0,0.0,2.0,2.0,5.0,3.0,1.0,14.0,15.0,1.0,1.0,1.0,5.0,1.0,0.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,3.0,0.0,0.0,1.0,5.0,4.0,4.0,4.0
507,3.0,380.0,0.0,0.0,0.0,397.0,0.0,1.0,1065.0,2.0,471.0,2.0,1993.0,1911.0,1.0,1.0,9554.0,80.0,0.0,125.0,0.0,9.0,81.0,0.0,0.0,846.0,0.0,8.0,777.0,182.0,1993.0,1994.0,2006.0,5.0,4.0,1.0,1.0,3.0,4.0,20.0,2.0,2.0,0.0,5.0,1.0,1.0,13.0,14.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,5.0,5.0,5.0,3.0,0.0,0.0,3.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
508,2.0,27.0,0.0,0.0,0.0,1191.0,0.0,0.0,1218.0,2.0,676.0,2.0,2009.0,1218.0,0.0,1.0,7862.0,75.0,0.0,0.0,0.0,9.0,102.0,0.0,0.0,0.0,0.0,4.0,1218.0,0.0,2009.0,2009.0,2009.0,0.0,1.0,1.0,1.0,3.0,4.0,21.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,14.0,2.0,2.0,1.0,1.0,1.0,6.0,5.0,2.0,4.0,2.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,0.0,0.0,3.0,2.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,5.0,4.0
509,3.0,141.0,0.0,0.0,0.0,548.0,116.0,1.0,689.0,2.0,360.0,2.0,1928.0,1378.0,0.0,1.0,9600.0,60.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,689.0,0.0,7.0,689.0,0.0,1928.0,2005.0,2008.0,6.0,5.0,1.0,1.0,3.0,4.0,17.0,2.0,2.0,0.0,5.0,2.0,1.0,8.0,8.0,2.0,0.0,1.0,5.0,1.0,9.0,4.0,3.0,0.0,4.0,4.0,0.0,2.0,2.0,5.0,5.0,3.0,3.0,0.0,3.0,5.0,6.0,7.0,3.0,0.0,0.0,1.0,5.0,4.0,6.0,8.0
